사업번호,보고년도,보고국가/기관,자료제출기관,CRS번호,대륙명,수원국,사업실시기관,사업실시기관코드,사업실시기관명,사업구분,양자/다자간 구분,자금구분,자금형태,원조유형,원조유형코드,사업명(한글),사업명(영문),사업분야,사업분야코드,SDGs,사업개시(예정)일,사업완공(예정)일,사업설명,성평등,환경 지원,민주적/포용적 거버넌스,무역개발,모자보건증진,재난위험경감,장애인권리,영양,기술협력,기술협력 세부항목,분야별 프로그램 원조,프로젝트 원조,혼합신용,생물의 다양성,기후변화 완화,기후변화 적응,사막화,"약정액
[백만달러]","지출액
[백만달러]","회수액
[백만달러]","순지출액
[백만달러]","증여등가액
[백만달러]","비구속성 금액
[백만달러]","부분 비구속성 금액
[백만달러]","구속성 금액
[백만달러]",투자관련기술협력 금액[USD],"수출신용 금액
[USD]",약정일,상환방식,연간상환횟수,이자율,최초상환일,최종상환일,"이자수취액
[USD]","차관잔액
[USD]","연체원금
[USD]","연체이자
[USD]","차년도 상환원금
[USD]","차년도 지불이자
[USD]"
2022040102696,2023,대한민국,한국국제협력단(KOICA),2022001046,아시아 > 극동 아시아,라오스,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.019556,0.019556,NA,0.019556,0.019556,0,0,0.019556,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102697,2023,대한민국,한국국제협력단(KOICA),2022001037,아시아 > 극동 아시아,몽골,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.013037,0.013037,NA,0.013037,0.013037,0,0,0.013037,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102698,2023,대한민국,한국국제협력단(KOICA),2022001038,아프리카 > 사하라 이남 > 중부아프리카,카메룬,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.013037,0.013037,NA,0.013037,0.013037,0,0,0.013037,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102699,2023,대한민국,한국국제협력단(KOICA),2022001039,아프리카 > 사하라 이남 > 서부아프리카,가나,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.019556,0.019556,NA,0.019556,0.019556,0,0,0.019556,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102700,2023,대한민국,한국국제협력단(KOICA),2022001040,아프리카 > 사하라 이남 > 서부아프리카,나이지리아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.019556,0.019556,NA,0.019556,0.019556,0,0,0.019556,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102701,2023,대한민국,한국국제협력단(KOICA),2022001041,아프리카 > 사하라 이남 > 중부아프리카,카메룬,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102702,2023,대한민국,한국국제협력단(KOICA),2022001032,아프리카 > 사하라 이남 > 동부아프리카,르완다,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102703,2023,대한민국,한국국제협력단(KOICA),2022001033,아프리카 > 사하라 이남 > 동부아프리카,탄자니아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.019556,0.019556,NA,0.019556,0.019556,0,0,0.019556,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102704,2023,대한민국,한국국제협력단(KOICA),2022001034,아프리카 > 사하라 이남 > 서부아프리카,가나,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.013037,0.013037,NA,0.013037,0.013037,0,0,0.013037,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102705,2023,대한민국,한국국제협력단(KOICA),2022001035,아프리카 > 사하라 이남 > 동부아프리카,우간다,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.019556,0.019556,NA,0.019556,0.019556,0,0,0.019556,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102706,2023,대한민국,한국국제협력단(KOICA),2022001036,아메리카 > 남아메리카,에콰도르,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102707,2023,대한민국,한국국제협력단(KOICA),2022001027,아메리카 > 남아메리카,페루,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102708,2023,대한민국,한국국제협력단(KOICA),2022001028,아시아 > 서남 및 중앙아시아,우즈베키스탄,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-디지털혁신(2)(2022),Master's Degree Program in Digital Innovation(2) (2022),정보통신기술,22040,1.2,2022-01-01,2024-12-31,"과학기술혁신 기반 개도국 미래 성장 동력 확보를 위해 디지털 혁신 분야 핵심 연구인력을 양성하고, 디지털 분야의 체계적 교육을 통해 디지털 격차 완화 및 관련 분야 산업 육성을 촉진하기 위한 연수과정 제공",관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102709,2023,대한민국,한국국제협력단(KOICA),2022001029,아프리카 > 사하라 이남 > 동부아프리카,말라위,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102710,2023,대한민국,한국국제협력단(KOICA),2022001030,아프리카 > 사하라 이남 > 서부아프리카,나이지리아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.013037,0.013037,NA,0.013037,0.013037,0,0,0.013037,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102711,2023,대한민국,한국국제협력단(KOICA),2022001031,아프리카 > 사하라 이남 > 동부아프리카,르완다,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102712,2023,대한민국,한국국제협력단(KOICA),2022001022,아프리카 > 사하라 이남 > 동부아프리카,탄자니아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102715,2023,대한민국,한국국제협력단(KOICA),2022001023,아프리카 > 사하라 이남 > 중부아프리카,콩고민주공화국(DR콩고),그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102721,2023,대한민국,한국국제협력단(KOICA),2022001024,아메리카 > 남아메리카,에콰도르,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.013037,0.013037,NA,0.013037,0.013037,0,0,0.013037,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102722,2023,대한민국,한국국제협력단(KOICA),2022001025,아메리카 > 남아메리카,파라과이,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102723,2023,대한민국,한국국제협력단(KOICA),2022001026,아시아 > 서남 및 중앙아시아,타지키스탄,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-사회적 경제 전문가 양성(2022),Masters Degree Program in Social Economy(2022),책임감 있는 비즈니스,25040,10.3; 16.6,2022-01-01,2024-12-31,개도국의 사회적경제 분야 핵심 공공 인력을 양성하여 개도국의 지속가능한 경제사회 발전에 기여 공정한 분배와 기회를 통해서 개도국의 균형있는 경제사회 발전에 기여 개도국과 한국과의 전략적 파트너십 강화,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,해당사항 없음,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102724,2023,대한민국,한국국제협력단(KOICA),2022001017,아시아 > 서남 및 중앙아시아,방글라데시,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-농업생산성 역량강화(2022),Masters Degree Program in Agricultural Production(2022),식량생산,31161,2.4,2022-01-01,2024-12-31,고부가가치 농업 분야에 관심있는 아시아 국가의 공무원을 대상으로 고부가가치 농업과 관련된 역량 강화를 위해 학위 과정을 제공함으로써 개도국 고부가가치 농업 분야의 정책 및 제도적 발전을 도모,관련내용이 부수적(2차적) 목적인 경우,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102725,2023,대한민국,한국국제협력단(KOICA),2022001018,아시아 > 극동 아시아,캄보디아,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-농업생산성 역량강화(2022),Masters Degree Program in Agricultural Production(2022),식량생산,31161,2.4,2022-01-01,2024-12-31,고부가가치 농업 분야에 관심있는 아시아 국가의 공무원을 대상으로 고부가가치 농업과 관련된 역량 강화를 위해 학위 과정을 제공함으로써 개도국 고부가가치 농업 분야의 정책 및 제도적 발전을 도모,관련내용이 부수적(2차적) 목적인 경우,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,0.006519,0.006519,NA,0.006519,0.006519,0,0,0.006519,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022040102726,2023,대한민국,한국국제협력단(KOICA),2022001019,아시아 > 극동 아시아,라오스,그밖의 공공단체,11004,한국국제협력단,"기존약정(당해 증액, 감액, 지출 발생) 사업",양자간(NGO 지원 제외),공적개발원조,"무상, 출연(분담금 포함)",개도국 유학생 및 연수생 지원,E01,석사학위-농업생산성 역량강화(2022),Masters Degree Program in Agricultural Production(2022),식량생산,31161,2.4,2022-01-01,2024-12-31,고부가가치 농업 분야에 관심있는 아시아 국가의 공무원을 대상으로 고부가가치 농업과 관련된 역량 강화를 위해 학위 과정을 제공함으로써 개도국 고부가가치 농업 분야의 정책 및 제도적 발전을 도모,관련내용이 부수적(2차적) 목적인 경우,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,NA,해당사항 없음,해당사항 없음,NA,NA,1,개도국 유학생 및 연수생 지원,NA,NA,NA,해당사항 없음,관련내용이 부수적(2차적) 목적인 경우,해당사항 없음,해당사항 없음,0.013037,0.013037,NA,0.013037,0.013037,0,0,0.013037,NA,NA,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
